id,country,name,city
487,NL,Vera,Groningen
2948,DE,Heimathafen Neukölln,Berlin
19911,IT,Piazza Sordello,
39061,DK,Det Kongelige Teater,
13688,PT,Hard Club,
18746,GB,"Saint Luke's & The Winged Ox",
3137,NL,Tilburg,Tilburg
19707,GB,The Lowry,
23780,DE,Trabrennbahn Hamburg Bahrenfeld,
23084,CH,Stadion Letzigrund,
15092,GB,The Bridgewater Hall,
17224,BE,CC Maasmechelen,
7474,CZ,SaSaZu,Prague
10572,NL,Brabantpark,
25554,AT,Simm City,
7726,NL,Rijksmuseum,
1272,NL,Azotod,Utrecht
23144,DE,RuhrCongress Bochum,
25422,GB,Richmond Theatre,
19716,GB,Liverpool Guild of Students,
19698,GB,Cliffs Pavilion,
21223,BE,CC De Plomblom,
10,NL,MEZZ,Breda
18,NL,Paradiso,Amsterdam
38,NL,PAARD,The Hague
74,NL,Poppodium 013,Tilburg
93,NL,BIRD,Rotterdam
165,NL,Amsterdamse Bos,Amstelveen
176,NL,Asterdplas,Breda
205,NL,Brabanthallen,"'s-Hertogenbosch"
425,NL,Waalhalla Centrum,Nijmegen
216,NL,Martiniplaza,Groningen
2006,NL,De Doelen,Rotterdam
2043,BE,Stadsschouwburg Antwerpen,Antwerpen
2136,NL,Stadsschouwburg Haarlem,Haarlem
2309,DE,Astra Kulturhaus,Berlin
1990,NL,Muziekgebouw Eindhoven,Eindhoven
17493,DE,Hans-Bunte-Areal,
27031,SE,Mejeriet,
19708,GB,Victoria Hall,
15797,NL,Theater De Storm,
3670,DE,Airport Würzburg,Würzburg
5870,BE,Kasko | Ampere,Antwerpen
12408,DE,Seeflughafen Cuxhaven/Nordholz,
23622,SE,Sweden Rock Festivalen,
16112,GB,The Deaf Institute,
13312,GB,Resorts World Arena,
20550,ES,Estadio Ramón Sánchez Pizjuán,
17315,HU,Nemzeti Színház,
12544,IT,Magazzini Generali,
15903,GB,SWG3,
26162,DE,Fabrik Hamburg,
5555,NL,Schouwburg het Park,Hoorn
11150,NL,Cultuurhuis PX,
16717,ES,Sala Bikini,
8984,BE,Les Halles de Schaerbeek,
16382,NL,Theater Ludens,
20225,GB,Tank NightClub,
2922,NL,De Grolsch Veste,Enschede
2936,NL,Hembrugterrein,Zaandam
3295,BE,Strand van Zeebrugge,Bruges
3443,NL,Deventer Schouwburg,Deventer
3517,NL,Thuishaven,Amsterdam
3637,BE,Lotto Arena,Antwerp
3975,FR,Zénith Arena de Lille,Lille
5388,BE,La Monnaie | De Munt,Brussel
5510,NL,Theater Zuidplein,Rotterdan
5745,DE,Live Music Hall,Köln
5777,BE,Fuse,Brussel
6002,NL,Club Rodenburg,Beesd
6004,NL,Theater de Veste,Delft
6110,NL,Olsthoorn Ranch,Naaldwijk
6175,GB,The Marble Factory,Bristol
6228,DE,Turbinenhalle,Oberhausen
6417,AT,Grelle Forelle,Wien
6449,BE,Reflektor,"Liège, Belgium"
6486,NL,Kasteel De Haar Haarzuilens,Utrecht
7206,GB,KOKO London,London
7219,GB,Lakota,Bristol
7849,GB,O2 Academy Islington,
7865,NL,Q-Factory,
8023,BE,Muziekcentrum De Bijloke,
9010,HU,Panorama Camping,
10159,NL,FLUOR,
10198,GB,Albert Hall,
10389,DE,Columbiahalle,
10558,NL,Science Center Nemo,
11317,SE,Friends Arena,
12174,BE,La Madeleine,
12504,PL,Atlas Arena,
12547,IT,Fabrique Milano,
12745,DK,Amager Bio,
13342,GB,Studio 338,
13456,ES,Palacio Vistalegre Arena,
13950,CZ,Dolní oblast Vítkovice,
14155,GB,Savoy Theatre,
14416,IT,Teatro Degli Arcimboldi,
14458,IE,Vicar Street,
14472,NL,Openluchttheater Valkenburg,
14885,IT,Palaolimpico Torino / Inalpi Arena,
15628,NL,Castellum,
15850,GB,Prince Edward Theatre,
16323,BE,Theatrium Mechelen,
16373,HU,MOMKult,
16449,GB,Hidden,
16502,HU,Magyar Állami Operaház / Hungarian State Opera,
16558,HU,Belvárosi Színház,
17335,IT,Teatro Colosseo,
18264,ES,Barcelona,
18312,HU,Örkény István Színház,
18847,ES,Zentral Gastro Club,
19007,DE,Festsaal Kreuzberg,
19650,IT,Stadio Olimpico,
19710,GB,Oxford New Theatre,
19955,ES,Sala Galileo Galilei,
20497,ES,Plaza de Toros de Valencia,
20979,ES,Teatro Lope de Vega,
21177,GB,Emirates Stadium,
21437,ES,Teatro Arlequín Gran Vía,
21609,ES,La Riviera,
22721,SE,Way Out West,
25680,ES,Recinto de festivales de Benicàssim,
27617,GB,Victoria Palace Theatre,
28101,DE,Olympiahalle München,
29335,DE,Amphitheater Gelsenkirchen,
31976,ES,Plaza de Toros Alicante,
15660,HU,Zamárdi,
8830,GB,The SSE Arena Wembley,
23721,CH,Openair Frauenfeld,
19017,GB,Hippodrome,
41572,IT,Teatro Palapartenope,
43184,ES,Teatro Colón,
95,NL,Luxor Live,Arnhem
634,DE,Knust,Hamburg
48042,BE,CC De Abdij,
56451,GB,Theatre Royal Drury Lane,
67043,NL,WAS.,
48787,BE,Compagnie Cecilia,
54116,NL,Evenemententerrein Walibi,
54662,GB,The Old Fruitmarket,
58460,GB,Silverstone,
72585,GB,Queen Elizabeth Olympic Park,
76113,NL,Wilminktheater en Muziekcentrum Enschede,
83325,ES,Safari Disco Club,
82140,BE,AFAS Stadion,
82152,CA,Olympia de Montréal,
82234,CZ,O2 Arena,
108443,ES,Teatro Fígaro,
90612,HU,MÜHA Művészetek Háza,
85287,ES,Teatro Nuevo Apolo,
106610,NL,DNK - De Nieuwe Kolk,
141556,NL,Havenpark,
144247,IE,Twenty Two Dublin,
147257,HU,Analog Music Hall,
158859,ES,Concert Music Festival Sancti Petri,
148104,ES,Independance Club,
156787,GB,London County Hall,
158866,NL,Boerenrockfestival,
143383,GB,EartH (Evolutionary Arts Hackney),
138413,NL,Stadsplein 100a,
144659,DE,Carlswerk Victoria ,
146194,NL,Gashouder Westergasfabriek,
147740,NL,The Streetfood Club,
148544,DE,Backstage München,
148714,DE,Theater am Potsdamer Platz,
149142,DK,K.B. Hallen,
150838,NL,Bronze Beach,
152598,NL,Lofi,
155041,DE,Metropol Berlin,
155197,IT,Largo Venue,
158093,NL,Munch,
157681,ES,Auditorio Principe de Asturias,
173446,HU,Ferencvárosi Művelődési Központ és Színház,
173840,HR,Park Mladeži,
169113,CZ,Enteria Arena,
166949,GB,Utilita Arena,
168522,ES,Parque El Batel,
173896,NL,Amaze,
160353,DE,Psychedelic Experience Festival,
170284,ES,Estadi Johan Cruyff,
167442,NL,Tentfeest - America (L),
166524,IT,Audiodrome Live Club,
165333,SE,Fållan,
168217,BE,Trixxo Arena Hasselt,
168448,BE,Cultuurcentrum De Werf - Aalst,
171655,BE,Stade Joseph Marien,
165403,DE,Köln,
165593,NL,Theater de Spiegel ,
173180,HU,Katona József Színház - Kamra,
141708,GB,Playhouse Theatre,
168293,US,Summit One Vanderbilt,
202044,ES,Bajo la Gran Carpa ,
192171,GB,hmv Empire,
182141,ES,"Marina d'Or",
195141,CZ,Jatka78,
182181,BE,Rosas Performance Space,
177776,GB,NX Newcastle,
179830,GB,Boxpark Wembley,
182205,HU,Csepeli Munkásotthon / Csepel Színház,
178374,HU,Barba Negra,
180978,IT,Stadio San Nicola,
181732,BE,Parc d’Osseghem,
186152,BE,Handelsbeurs Antwerpen,
196411,ES,La Casa del Sol (Museo de la Ciencia),
195891,NL,AFAS Theater Leusden,
182763,LU,Luxexpo Open Air,
199427,ES,Estadio Santiago Bernabéu,
195975,BE,Tiendschuur Herkenrode,
197633,ES,Paral·lel 62,
16274,HU,Muzikum Klub,
116144,NL,Amsterdam Centraal,
87299,IT,Bologna,
86841,ES,Madrid,
93409,NL,Lijm & Cultuur,
108183,ES,Teatre Victòria,
108396,DE,Staatsoper Unter den Linden,
171555,BE,Cafe Zaal Lux,
150693,HU,Jurányi Produkciós Közösségi Inkubátorház,
147613,GB,Delfont Mackintosh Theatres,
155903,PL,Praga Centrum,
169526,NL,De Werfkelder,
119145,DE,Club Ost,
118558,NL,Schouwburg De Lawei,
118634,GB,Aldwych Theatre,
153454,BE,De Velinx,
148631,NL,De Koperen Tuin ,
151256,BE,Westrand - Cultuurcentrum Dilbeek,
168767,DE,Hole Berlin,
144002,BE,Area V,
151303,AU,Optus Stadium,
159986,GB,Novello Theatre,
158325,NL,Club Rhône,
135589,NL,Wibar,
157451,BE,BUDA BXL,
150950,BE,La Cabane,
143744,ES,Ciudad Deportiva Guillermo Amor,
152931,GB,Belsonic,
135264,DE,Hamburg,
136603,NL,Wildlands,
137136,BE,Magdalenazaal,
147547,GB,Prince of Wales Theatre,
126494,GB,Royal Theatre Bath,
126173,NL,Grasweide Papendorp,
126459,BR,Sao Paulo,
126468,NL,Zaantheater,
126574,HU,Sziget Festival Official,
133512,ES,Recinto Ferial de La Fica,
134842,NL,Annie M.G. Schmidtpark,
136992,ES,Antigua Hípica Militar,
137413,ES,La Marina de Valencia,
144027,NL,Graanfabriek,
144274,NL,Willem Twee Poppodium,
144583,NL,"Muziekgebouw aan 't IJ",
144640,GB,O2 Academy Bristol,
145970,DE,Merkur Spiel-Arena,
148539,NL,Dream Village,
149010,IT,Palazzo Dello Sport,
151601,NL,Douvenrader Park,
157211,GB,Chalk Venue Brighton,
159396,ES,Monte Do Gozo,
147379,GB,"Wyndham's Theatre",
159034,NL,Domusdela,
147585,DE,Dürener Badesee,
166637,ES,Complejo Embrujo,
161051,DE,Rinne im Ostragehege,
168322,GB,Trafalgar Theatre,
169472,NL,Horst,
166293,ES,Industrial Copera,
168038,HU,UP Rendezvénytér,
168433,HU,Turbina Kulturális Központ,
168487,HU,MVM Dome - Budapesti Multifunkcionális Sportcsarnok,
168957,GB,The Loft ,
169079,GB,ABBA Arena,
169180,ES,Cala de Mijas,
158594,GB,Lafayette,
191767,NL,Theater Oostpool,
181516,BE,Jeugdcentrum de Bilding,
185532,ES,DISCOTECA MEDIAS PURI,
179254,BE,cc De Kern,
177146,ES,Kursal,
177097,BE,Corso,
176952,IT,Carroponte,
176712,ES,Estadio Cívitas Metropolitano,
177702,ES,"Teatre L'Aliança Del Poblenou",
177638,NL,Toekomstmuziek,
178109,BE,Asiat Park,
179452,GB,The Limelight ,
183753,BE,Eventhall ME,
193562,BE,30CC/Minnepoort,
196112,NL,Amphion Theater,
189006,NL,Recreatieterrein Middelwaard,
192019,PL,Spodek Katowice,
200796,NL,Het Amsterdamse Bostheater,
196118,NL,Zwolse theaters,
185767,IT,Mediolanum Forum,
181144,BE,casino kursaal,
181178,ES,Naviluz,
181424,ES,la Deskomunal,
181513,IT,Teatro Rossini,
181514,CH,Seehofseeli,
181563,NL,MediArena 2,
181596,TH,"Nakhon Si Thammarat, Thaïland",
181649,AT,Stadtsaal,
181718,HU,Katakomba pinceszínház,
181731,DK,Stagebox,
181849,BE,Martyrs Theatre,
181882,GR,Velocity Arena,
182035,NL,CulturA&zo,
182040,BR,Komplexo Tempo,
182059,IT,Piazza Cesare Beccaria,
182079,NL,Boven Nieuwstraat 113,
182105,ES,Arena Blanes,
182161,GB,Leeds University Union Stylus,
182163,DE,Werkstadt,
182215,BE, Centre for Fine Arts,
182277,NL,Grandcafé Zuid Oost,
182332,ES,Centro Comarcal de Humanidades Sierra Norte,
182525,NL,Cultuurlab,
182527,ES,Dreambeach Villaricos,
182629,NL,Pop-Up Jam,
183047,DE, Amsterdamer Straße 192,
183065,NL,Amsterdamse Bos & Aan het IJ,
183477,ES,Muelle Ciudad (Cadiz) ,
187022,GB,Catton Park,
187560,BE,Odnar ,
191880,DE,Kia Metropol Arena,
194283,NL,Sint Jacobskerk,
195172,NL,Club_Clare,
196644,HU,Angyalföldi József Attila Művelődési Központ,
199769,ES,Casa de la música de Fuenlabrada ,
200927,BE,comedshows.be,
201093,ES,Teatro Flumen,
3756,FR,Le Trabendo,Paris
431,NL,5th Avenue,Arnhem
19595,US,Granada Theater,
25023,TH,Rajamangala National Stadium,
168602,DE,FREUD Club,
103698,GB,The Copper Box Arena,
133088,DE,Gärtnerplatztheater,
147747,FI,Vanha ylioppilastalo,
19408,US,Arlene Schnitzer Concert Hall,
118929,BE,Wevelgem,
3104,NL,Park Bekkerveld,Heerlen
8405,NL,Theater Kikker,
11833,NL,Natlab,
147107,GB,Royal Exchange Theatre,
11916,FI,Tavastia,
13990,NL,Arminius,
182485,GB,St Martin-in-the-Fields,
198580,GB,"His Majesty's Theatre ",
24337,BE,Genk,
1716,NL,WORM,Rotterdam
20703,BE,"Centre Culturel d'Uccle",
12035,NL,Betty Asfalt Complex,
11401,NL,Theater de Kattendans,
115079,CA,CODA,
90547,GB,Thirty3Hz,
156640,BE,Expo antwerpen,
17812,ES,Palau Blaugrana,
169912,CH,Saint Moritz,
194491,ES,Centro Hípico de Mairena del Aljarafe,
26801,DE,Nature One,
67632,CH,"Place de l'Europe",
23794,US,The Crocodile,
2321,DE,Nachtresidenz,Düsseldorf
139197,GB,Bournemouth Pavilion Theatre,
167474,NL,Holy Moly Club,
27416,DK,Jyske Bank Boxen,
17535,DE,Der Hirsch,
19739,GB,Komedia Bath,
26613,IE,Cyprus Avenue,
21797,SE,KB West,
113118,CA,Place des Arts,
58283,ES,Palacio de ferias y congresos de marbella,
18077,HU,Ötkert,
10395,GB,ExCeL London,
7464,DK,Rust,Copenhagen
24073,GB,The 100 Club,
23287,GB,Colchester Arts Centre,
15959,NL,Vlaardingen,
91579,AU,QPAC,
145447,NL,Fletcher Hotel-Restaurant Nieuwegein-Utrecht,
181215,HU,Veszprémi Petőfi Színház,
169611,DE, Schallwerk,
7257,GB,Mandela Hall,Belfast
13999,DE,Das Zimmer Mannheim,
19656,GB,Brighton Centre,
21732,ES,Alicante,
5664,BE,Biebob,Vosselaar
11915,NL,De School,
15517,GB,Milton Court,
20224,ES,Sala La Trinchera,
17102,IT,Casa della Musica,
123814,ES,Charco de la Pava,
137195,PL,PreZero Arena Gliwice,
148318,HU,Nagyharsány,
135005,ES,Teatro Pavón,
133010,AT,Escape,
169346,GB,The Castle and Falcon,
168611,ES,Teatro Del Soho CaixaBank,
24696,BE,Atelier 210,
16523,DE,Karlstorbahnhof,
7043,GB,Egg London,London
2829,FR,Le Tetris,Le Havre
24560,GB,"Sadler's Wells Theatre",
9505,BE,Lokeren,
15352,BE,CC Den Hoogen Pad,
24322,GB,The Boileroom,
39806,CZ,Futurum Music Bar,
5410,NL,Theater de Kunstgreep,Oostzaan
9335,NL,So What!,
44715,GB,Warwick Castle,
16868,HU,AGORA – Művelődési és Sportház,
32349,HU,Debrecen Nagyerdei Stadion,
24549,HU,K11 Művészeti és Kulturális Központ,
29937,GB,The Brook,
1209,DE,Club Rote Sonne,Munich
27295,NO,Latter,
18520,DE,Tower Musikclub,
3648,DE,Gruenspan,Hamburg
1861,NL,Xinix,Nieuwendijk
24797,ES,Estadio Gran Canaria,
19002,HU,BMC - Budapest Music Center,
21438,ES,Teatros Luchana,
20956,DE,MTC Cologne,
17443,GB,Gielgud Theatre,
16308,CH,Nordstern,
2808,FR,Big Band Café,Hérouville-Saint-Clair
8621,NL,Theater Heerlen,
18540,ES,Sala Custom,
12774,BE,De Bogaard,
55408,BE,N9,
76092,NL,Stadsgehoorzaal Kampen,
74967,IT,Piazza San Marco Venezia,
71724,GB,PRYZM Kingston (London),
86974,SE,Dramaten,
86799,BE,Spirit of 66,
108189,NL,Theater aan het Vrijthof,
155728,PT,Super Bock Arena,
145941,AT,Brucknerhaus,
172208,BE,KVS Bol,
159209,BE,CC Het Gasthuis,
152104,AU,Home the Venue Sydney,
126216,BE,CC Jan Tervaert,
147185,SE,Plan B,
169274,ES,Uñas Chung Lee,
180238,GB,LDN East,
193319,NL,The Jungle Club,
15293,BE,Knokke-Heist,
17586,NL,Theater Koningshof,
27566,GB,"High Lodge, Thetford Forest",
15999,GB,The Warehouse Leeds,
16051,GB,The Rainbow Venues,
18762,ES,Teatre Poliorama,
18858,ES,Shôko Madrid,
20765,HU,Bálint Ágnes Kulturális Központ,
12025,GB,The SSE Arena Belfast,
15921,HU,Zeneakadémia,
5579,DE,TonHalle München,München
12438,PL,Palladium,
19813,GB,Exeter Phoenix,
14546,IT,Parco Gondar,
14516,DE,Schloss Ludwigsburg,
22869,ES,BBK Live Bilbao,
17665,BE,Kinepolis Antwerpen,
13746,AT,Orpheum,
13908,ES,Pacha Barcelona,
32081,NL,Nieuwe Nobelaer,
8751,NL,De Hip,
23703,BE,Hasselt,
14687,IT,Auditorium Parco della Musica,
23985,IT,Teatro Puccini,
179257,TH,Alexa Beach Club ,
180197,ES,Estacion Baqueira Beret,
180679,NL,MESS,
180761,ES,Espacio Mad Cool,
181185,AT,Pyramide Vösendorf,
181272,NL,Teatro Masquerade Ball NYE,
181342,NL,Grote Voort 8,
181371,CW,Madero Ocean Club,
181428,BE,Eglise saint aubain,
181450,CW,Fuikbaai,
181454,IT,Under the Grand Chapiteau,
181456,IT,Teatro Nuovo Giovanni da Udine,
181459,ES,Teatro Víctor jara,
181476,GB,Rebellion Club,
181486,GB,Hertford College,
181490,NL,Feestpaviljoen Venray,
181511,BE,Zaal de Dreef,
181524,NL,Huis73,
181536,DK,Odense Dyrskueplads,
181601,TH,Legend Siam Pattaya,
181634,IT,Superstudio Più,
181658,IT,Piazzale Scipione Borghese 5,
181673,ES,Antiguo recinto de ferias y mercados Castellón,
181680,IE,Forever Young Festival,
181736,SE,ICA Maxi Arena,
181742,BE,De Foyer,
181744,NL,De Citadel ,
181836,BE,Pre X-Mos ,
181843,TH,Tappia Floating Café ,
181846,NL,FEESTZAAL TROPICAL,
181896,BR,Espaço Galeria Jardim,
181961,NL,Park Berg en Bosch,
182010,ES,Campo 1 - Maspalomas,
182022,GB,Memorial Ground ,
182054,GB,Wells Cathedral ,
182095,NL,RKSV Mierlo-Hout,
182099,NL,Popcentrum Jacobiberg,
182134,HU,József Attila Művelődési Központ,
182203,GB,BLOQS,
182243,NL,Theather Ludens,
182257,NL,HEISA,
182302,DE,Audimax der Hochschule,
182325,DE,Tipi am Kanzleramt,
182339,IT,Giovanni Zini Stadium,
182436,ES,Centro de las artes escénicas y de la música,
182520,NL,Pathe ,
182532,BE,ter vesten ,
182622,ES,Penélope Disco,
182742,GB,"St. Martin's Theatre",
183489,PL,Cavatina Hall,
194718,CA,Vancouver Playhouse ,
196444,BE,Owla,
197589,PT,Teatro Maria Matos,
197644,NL,Ellipsis ,
199036,NL,Ecstatic Dance Odessa Veemkade ,
199229,SE,Solnahallen,
203039,CA,PNE Forum,
63,NL,Time Out,Gemert
12348,NL,Cul de Sac,
200129,DE,Bahnwärter Thiel,
9531,NL,De Ruchte,
134266,NL,Theater Heerenlogement,
2257,DE,Reineke Fuchs,Köln
18854,ES,16 Toneladas,
160489,GB,Garrick Theatre,
178516,IT,Palazzo del Turismo,
12773,GB,Patterns,
6351,NL,Theater Junushoff,Wageningen
127147,GB,Wycombe Swan Theatre,
138545,SE,Frimis Salonger,
159617,NL,Olivia,
173342,FI,Nokia Arena,
6285,NL,Theater aan de Slinger,Houten
16129,IT,"Teatro Manzoni, Via A. Manzoni 42",
476,NL,SS Rotterdam,Rotterdam
19791,AU,RAC Arena,
21396,GB,The White Hotel,
38271,GB,Manchester Cathedral,
15717,DE,Stage Bluemax Theater,
139813,GB,Mayfield Depot,
160667,NL,De Vrienden van Tilburg,
195798,SE,Valand ,
2326,DE,Nightrooms,Dortmund
2255,NL,Expo Houten,Houten
2994,NL,Theater de Schalm,Veldhoven
16309,NL,Houten,
2161,NL,Thialf Heerenveen,Heerenveen
68967,NO,Det Norske Teatret,
147241,DE,Stadtgarten,
63048,SE,Scalateatern,
84124,ES,Teatro Carrión,
155786,DE,Schauspielhaus ,
31947,BE,La Zone,
18309,DE,Deutsche Oper,
79701,FR,Zenith Toulouse Metropole,
151980,BE,Mithra Jazz à Liège,
23839,US,The Independent,
19907,ES,Sala Planta Baja,
59835,BE,Cultuurcentrum De Factorij,
138057,ES,Teatro Casablanca,
182841,ES,Costa Adeje Golf,
100069,NL,Korzo,
26871,EE,Unibet Arena,
25364,IT,Teatro Verdi Firenze,
66386,BE,BRONKS,
92543,BE,CC De Biekorf,
133574,GB,The Other Palace,
139257,DE,Sick-Arena,
197716,DE,Stromwerk,
21893,ES,Sala Acapulco,
18856,ES,Wurlitzer Ballroom,
18628,GB,RNCM - Royal Northern College of Music,
10471,NL,Maasboulevard 300,
17528,NL,Singer Laren,
17088,HU,Budapest,
11335,SE,Victoriateatern Malmö,
5525,DE,Volksbühne,Berlin
46438,GB,Birmingham Pride,
54154,GB,Central Hall Westminster,
119307,ES,Sala Zenith,
137844,BE,"Zaventem, België",
138662,BE,Cultuurcentrum Leopoldsburg,
142722,ES,Sala Kaya,
177956,ES,Teatro Quique San Francisco,
198979,NL,Roomsch Leven,
27086,ES,Multiusos Sánchez Paraíso,
5258,DE,LKA Longhorn,Stuttgart
19860,GB,The Cluny,
3219,GB,O2 Academy Brixton,London
21509,BE,CC De Kruisboog,
13228,FI,Kulttuuritalo,
6360,BE,Brussels Expo,Brussel
21309,ES,Discoteca Barraca,
32225,BE,Théâtre Royal du Parc,
22912,DE,Konzerthaus Dortmund,
16655,GB,Durham Cathedral,
20311,ES,La Casa Encendida,
18794,GB,World Headquarters,
931,BE,Bloody Louis,Brussels
1906,NL,Podium Victorie,Alkmaar
7784,DE,Konzerthaus Berlin,
3182,NL,Den Haag,The Hague
6407,NL,Stadstheater Zoetermeer,Zoetermeer
11230,DE,Rewirpower Stadion,
16444,GB,Natural History Museum,
19810,GB,Epic Studios,
22154,GB,Fortune Theatre,
57234,GB,Harold Pinter Theatre,
179779,DE,Hannover,
160971,HU,Ápoló Klub,
145235,DE,"Osthafen Club Berlin, Alt-Stralau 1-2",
170460,DE,Tokonoma,
123608,SE,Woody West,
156078,HU,Budapest Congress Center / Budapest Kongresszusi Központ,
156858,ES,Hall Teatro Afundación Vigo,
133833,BE,Zoo Planckendael,
140780,GB,FOLD,
133267,ES,Pequeño Teatro Gran Vía,
168407,BE,Jo-An,
172542,DE,Delta Musik Park ,
162083,NL,De Maaspoort Theater & Events Venlo,
165742,NL,BillyBird Park Drakenrijk,
181704,IT,Teatro Repower,
197744,ES,Copernico the club ,
57800,US,Lincoln Center,
24690,BE,Antwerpen-kust,
26769,DE,Freiheitshalle Hof,
37588,GB,New Theatre Cardiff,
21198,DE,Westfalenhalle Dortmund,
2494,DE,Schräglage Club,Stuttgart
12346,NL,Theater de Willem,
14638,HU,Budapest Jazz Club,
25232,DE,Theaterhaus Stuttgart,
21003,IE,"Dolan's Warehouse",
32718,BE,Muziekpublique,
2622,FR,"L'Olympia",PARIS
18537,ES,Fibes Sevilla,
13643,SE,Uppsala Konsert & Kongress,
17736,ES,Teatro Joy Eslava,
12074,NL,Pier 15,
8388,NL,Theater Sneek,
12647,GB,Usher Hall,
6127,NL,Vuurlinie,beverwijk
2313,DE,Gewölbe,Köln
19031,ES,Guitar Festival BCN,
23604,ES,Sala The One,
3667,DE,Mojo Club,Hamburg
5605,DE,Zakk,Düsseldorf
20711,GB,Kew Gardens,
16457,NL,Poppodium Volt,
18707,DE,Rheinenergiestadion,
16286,ES,Teatro Infanta Isabel,
13072,BE,CC Belgica,
23325,ES,Sevilla,
18350,DE,Prinzregententheater,
20272,FR,Lac de Vioreau,
15684,NO,Oslo Konserthus,
16965,ES,Teatro Barceló Madrid,
5482,NL,Theater Figi,Zeist
22669,DE,Hurricane Festival,
15892,GB,The Engine Shed,
11048,NL,Venlo,
6756,BE,Magasin 4,Brussels
13966,IE,The Grand Social,
31949,BE,KulturA.,
14802,IT,Arena Santa Giuliana,
23199,SE,Scandinavium,
875,NL,DRU Cultuurfabriek,Ulft
1991,NL,PLLEK,Amsterdam
373,NL,Manifesto,Hoorn
19,NL,Patronaat,Haarlem
52,NL,Perron,Rotterdam
114,NL,Klokgebouw,Eindhoven
135,NL,Ziggo Dome,Amsterdam
462,NL,Baroeg,Rotterdam
1999,NL,Stadsgehoorzaal Leiden,Leiden
1093,NL,Supperclub Amsterdam,Amsterdam
1059,NL,Recreatiegebied Geestmerambacht,Broek op Langedijk
1354,DE,Grosse Freiheit 36,Hamburg
1394,NL,Philharmonie Haarlem,Haarlem
1502,NL,Muziekgieterij,Maastricht
1506,NL,Dancing Bruins,Saasveld
1739,NL,Olympisch Stadion,Amsterdam
1743,NL,Johan Cruijff ArenA,Amsterdam
2008,BE,Botanique,Brussels
2023,NL,De Duif,Amsterdam
2046,BE,Capitole Gent,Gent
2182,NL,Stadsschouwburg De Harmonie,Leeuwarden
2267,DE,VELTINS-Arena,Gelsenkirchen
1992,NL,DeLaMar Theater,Amsterdam
1994,NL,Koninklijk Theater Carré,Amsterdam
2183,BE,ING Arena,Brussels
23997,BE,Muziekclub De Zwerver,
11188,IE,RDS Arena,
16158,ES,Zaragoza,
27772,GB,Tyne Theatre & Opera House,
9768,DE,Club Bahnhof Ehrenfeld,
10693,GB,Rescue Rooms,
5452,NL,Podium Mozaïek,Amsterdam
14911,NL,Theater Het Klooster,
13160,NL,Theater de Luifel,
23374,CH,Kaufleuten Club,
16048,GB,Thekla,
9676,DE,Waldfrieden Events,
25710,BE,Palais des Beaux-Arts de Charleroi | PBA,
17496,GB,Trinity Centre,
6322,GB,Oslo Hackney,London (GB)
6652,AT,WUK,Vienna
16980,NL,Beauforthuis Austerlitz,
13965,IT,Hiroshima Mon Amour,
14421,IT,Teatro Dal Verme,
17273,GB,Invisible Wind Factory,
29157,GB,Eden Project,
10917,NL,Hanzehof,
2427,DE,Phantasialand,Brühl
3362,HU,A38 Hajó,Budapest
3610,NL,Theater aan de Schie,Schiedam
3651,BE,Minardschouwburg,Gent
3665,BE,Arenberg,Antwerp
3708,DE,Signal Iduna Park,Dortmund
5275,NL,Schouwburg Amstelveen,Amstelveen
5554,NL,Markant Theater Maashorst,Uden
6163,CZ,Výstaviště Praha - Holešovice,Prague
6302,NL,Flevopark,Amsterdam
8046,DE,Artheater,
8715,NL,Schouwburg Lochem,
9053,GB,OVO Hydro,
9330,DE,Mitsubishi Electric Halle,
9633,NL,Annabel,
9944,DE,Huxleys Neue Welt,
10518,GB,Old Trafford,
11077,NL,BRET,
11314,SE,Slagthuset,
11552,DE,Stuttgart,
12032,BE,Plein Publiek Antwerpen,
12100,SE,Katalin,
12179,DK,Vega,
12619,AT,Wiener Konzerthaus,
13262,HU,Akvárium Klub,
13565,NL,Volkspark,
14066,IT,Foro Italico,
14211,DE,Matrix,
14966,IT,Roma,
15565,BE,CultuurCentrum De Herbakker,
15702,ES,Circuit de Barcelona - Catalunya,
16104,NL,TAQA Theater De Vest,
16250,GB,The Fleece,
16520,AT,Ernst-Happel Stadion,
16637,GB,O2 Ritz Manchester,
16841,DE,Uebel und Gefährlich,
18479,IT,Ippodromo Snai San Siro,
19930,NL,Abe Lenstra Stadion,
20210,NL,TheaterHangaar,
20945,DE,Bürgerhaus Stollwerck,
22246,BE,"Centre Culturel d'Auderghem",
23192,IT,Parco Dora Torino,
23462,ES,Plaza De Toros De Granada,
24179,BE,Théâtre Royal De Mons,
24456,GB,The Great Hall,
24597,NL,Kralingse Bos,
24706,BE,Trocadéro de Liège,
26731,GB,NEC Birmingham,
27942,GB,Palace Theatre & Opera House Manchester,
32251,SE,GöteborgsOperan,
32371,CZ,Letiste Praha Letnany,
20495,ES,Teatro Principal,
3028,LU,Rockhal,Esch-sur-Alzette
11961,DE,UBER Arena Berlin,
6229,ES,Camp Nou,Barcelona
43987,SE,The Tivoli,
43246,ES,Teatre Tivoli,
25467,AT,Praterdome Wien,
7045,GB,Electric Ballroom,London
60086,GB,Exhibition Centre Liverpool,
45272,NL,Club Vrijdag,
46193,NL,Deurne,
46372,ES,Canet de Mar,
